frame,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,blink
4395,0.7098951679612974,0.6911996092392572,0.7181729712691237,0.7191407920487509,0.6754771051601883,0.7116647760742766,0.6573811807855273,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.0
4396,0.6911996092392572,0.7181729712691237,0.7191407920487509,0.6754771051601883,0.7116647760742766,0.6573811807855273,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.0
4397,0.7181729712691237,0.7191407920487509,0.6754771051601883,0.7116647760742766,0.6573811807855273,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.0
4398,0.7191407920487509,0.6754771051601883,0.7116647760742766,0.6573811807855273,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.0
4399,0.6754771051601883,0.7116647760742766,0.6573811807855273,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.0
4400,0.7116647760742766,0.6573811807855273,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.0
4401,0.6573811807855273,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.0
4402,0.725530178699902,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.0
4403,0.7112974044045373,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.0
4404,0.725530178699902,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.0
4405,0.6921496947476967,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.0
4406,0.6926981210594956,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.0
4407,0.7086562508889298,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.0
4408,0.6903103285654412,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.0
4409,0.6548548526806147,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.0
4410,0.7040530487073897,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.0
4411,0.6939193028606757,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.0
4412,0.693823027483677,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.0
4413,0.7050220528835619,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.0
4414,0.6922500395411009,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.0
4415,0.6921496947476967,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.0
4416,0.7104619284153371,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.0
4417,0.6837111260607263,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.0
4418,0.693823027483677,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.0
4419,0.6382100098852628,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.0
4420,0.6362720015329181,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.0
4421,0.6526681591063062,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.0
4422,0.6560760344817947,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.0
4423,0.6522827857687424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.0
4424,0.6961221109970537,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.0
4425,0.6581592401774724,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.0
4426,0.6231956282732528,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.0
4427,0.685116266594471,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.0
4428,0.6412745924070531,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.0
4429,0.6689614403254136,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.0
4430,0.6383482965393815,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.0
4431,0.6709326551597733,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.0
4432,0.6596850087770294,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.0
4433,0.6577493672177752,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.0
4434,0.6379970703479942,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,1.0
4435,0.6202693324055811,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,1.0
4436,0.6652002268686,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,1.0
4437,0.6492659419117528,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,1.0
4438,0.6511020936139104,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,1.0
4439,0.666320286809806,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,1.0
4440,0.640923366215666,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,1.0
4441,0.6589482373738664,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,1.0
4442,0.6564618181254204,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,1.0
4443,0.5661899078184124,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,1.0
4444,0.3277431908753841,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,1.0
4445,0.3235329370771931,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,1.0
4446,0.27821412774506127,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,1.0
4447,0.348325978707907,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.0
4448,0.4111328095629461,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.0
4449,0.42861591112331315,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.0
4450,0.49924689976152475,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.0
4451,0.5271605537350157,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.0
4452,0.5788570834053374,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.0
4453,0.5422279308220573,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.0
4454,0.6135969320020913,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.0
4455,0.5706467222905808,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.0
4456,0.6048245037618998,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.0
4457,0.6313682154735796,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.0
4458,0.5932964259034369,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.0
4459,0.6037352581604769,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.0
4460,0.5873287601606463,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.0
4461,0.5943082303078456,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.0
4462,0.6411932894340011,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.0
4463,0.6179973086373282,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.0
4464,0.602202659327157,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.0
4465,0.6250812415387992,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.0
4466,0.6199060988388942,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.0
4467,0.6132423753003537,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.0
4468,0.6223275821831763,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.0
4469,0.5953694873306596,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.0
4470,0.5673033796128573,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.0
4471,0.6386176849861388,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.0
4472,0.6211433080652784,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.0
4473,0.5894385408983759,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.0
4474,0.6040107980307117,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.0
4475,0.6120795137793338,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.0
4476,0.6503874259398313,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.0
4477,0.6573811807855273,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.0
4478,0.6146063572933035,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.0
4479,0.640274990296915,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.0
4480,0.6560760344817947,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.0
4481,0.6499804660175682,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.0
4482,0.6626113046447009,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.0
4483,0.6577669644291527,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.0
4484,0.6257586905742373,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.0
4485,0.5984173503141753,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.0
4486,0.6054921887615156,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.0
4487,0.6304855629489331,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.0
4488,0.6254130559654917,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.0
4489,0.6150739897050209,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.0
4490,0.6504452681394294,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.0
4491,0.6298360237156605,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.0
4492,0.6551082137021678,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.0
4493,0.640306771627426,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.0
4494,0.6551082137021678,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.0
4495,0.6713172554068535,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.0
4496,0.6432330674950975,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.0
4497,0.6871340674640276,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.0
4498,0.6466020669266866,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.0
4499,0.6476938915646954,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.0
4500,0.6903103285654412,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.0
4501,0.6965604563762833,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.5983135577155192,0.0
4502,0.6560760344817947,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.5983135577155192,0.5769861295467559,0.0
4503,0.6615942986392508,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.5983135577155192,0.5769861295467559,0.5887461865994098,0.0
4504,0.6732552637591979,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.5983135577155192,0.5769861295467559,0.5887461865994098,0.6373804757597545,0.0
4505,0.6305525953263245,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.5983135577155192,0.5769861295467559,0.5887461865994098,0.6373804757597545,0.602202659327157,0.0
4506,0.6406913718745062,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.5983135577155192,0.5769861295467559,0.5887461865994098,0.6373804757597545,0.602202659327157,0.6035196372780469,0.0
4507,0.6215065416319653,0.6334788911939959,0.6286705537927709,0.5939766219138948,0.602202659327157,0.6296115745595477,0.5983135577155192,0.5769861295467559,0.5887461865994098,0.6373804757597545,0.602202659327157,0.6035196372780469,0.6219618349785343,0.0
