frame,ear,tag,mov_ear_3,mov_ear_5,mov_ear_7
6536,0.22089084572881018,half,0.0,0.0,0.0
6537,0.24276149921340395,half,0.0,0.0,0.0
6538,0.253457582719114,half,0.0,0.0,0.0
6539,0.26103646101663847,half,0.0,0.0,0.0
6540,0.24417452520415,half,0.0,0.0,0.0
6541,0.24889263356216995,0,0.0,0.0,0.0
6542,0.263932125101423,0,0.0,0.0,0.0
6543,0.24600631012296542,0,0.0,0.0,0.0
6544,0.2655659544094461,0,0.0,0.0,0.0
6545,0.2549828334930996,0,0.0,0.0,0.0
6546,0.24786500225891683,0,0.0,0.0,0.0
6547,0.247899683188025,0,0.0,0.0,0.0
6548,0.2463236973086031,0,0.0,0.0,0.0
6549,0.253826198154766,0,0.0,0.0,0.0
6550,0.2447025639307352,0,0.0,0.0,0.0
6551,0.2662780678770539,0,0.0,0.0,0.0
6552,0.25334066927782917,0,0.0,0.0,0.0
6553,0.263932125101423,0,0.0,0.0,0.0
6554,0.2626012945939493,0,0.0,0.0,0.0
6555,0.26757655298168614,0,0.0,0.0,0.0
6556,0.27172927923832124,0,0.0,0.0,0.0
6557,0.2624115430298374,0,0.0,0.0,0.0
6558,0.27398499904191265,0,0.0,0.0,0.0
6559,0.26249732896496036,0,0.0,0.0,0.0
6560,0.2624115430298374,0,0.0,0.0,0.0
6561,0.26404640276067726,0,0.0,0.0,0.0
6562,0.27185788402373445,0,0.0,0.0,0.0
6563,0.2637423735373111,0,0.0,0.0,0.0
6564,0.2702343207072612,0,0.0,0.0,0.0
6565,0.2637423735373111,0,0.0,0.0,0.0
6566,0.26247353363336506,0,0.0,0.0,0.0
6567,0.26404640276067726,0,0.0,0.0,0.0
6568,0.26404347380014004,0,0.0,0.0,0.0
6569,0.27275116816452694,0,0.0,0.0,0.0
6570,0.26983812165098825,0,0.0,0.0,0.0
6571,0.2734721323343995,0,0.0,0.0,0.0
6572,0.26594780254469863,0,0.0,0.0,0.0
6573,0.2693381405552047,0,0.0,0.0,0.0
6574,0.270114630985942,0,0.0,0.0,0.0
6575,0.27606232933856817,0,0.0,0.0,0.0
6576,0.2687838004784683,0,0.0,0.0,0.0
6577,0.27291900217426457,0,0.0,0.0,0.0
6578,0.27328860290262164,0,0.0,0.0,0.0
6579,0.2659536782992155,0,0.0,0.0,0.0
6580,0.26850729114351457,0,0.0,0.0,0.0
6581,0.2697242387318307,0,0.0,0.0,0.0
6582,0.27943676232125897,0,0.0,0.0,0.0
6583,0.2703288051700959,0,0.0,0.0,0.0
6584,0.2653947838747912,0,0.0,0.0,0.0
6585,0.26983812165098825,0,0.0,0.0,0.0
6586,0.26757655298168614,0,0.0,0.0,0.0
6587,0.2699949489365179,0,0.0,0.0,0.0
6588,0.2699949489365179,0,0.0,0.0,0.0
6589,0.26866411842904414,0,0.0,0.0,0.0
6590,0.2747314988310945,0,0.0,0.0,0.0
6591,0.27319526524881466,0,0.0,0.0,0.0
6592,0.26527534808577063,0,0.0,0.0,0.0
6593,0.27606232933856817,0,0.0,0.0,0.0
6594,0.2703734473418155,0,0.0,0.0,0.0
6595,0.265827874234871,0,0.0,0.0,0.0
6596,0.26712788484676436,0,0.0,0.0,0.0
6597,0.27185788402373445,0,0.0,0.0,0.0
6598,0.2711467740176203,0,0.0,0.0,0.0
6599,0.2763385924131183,0,0.0,0.0,0.0
6600,0.2697186858619677,0,0.0,0.0,0.0
6601,0.2687838004784683,0,0.0,0.0,0.0
6602,0.26692202061389525,0,0.0,0.0,0.0
6603,0.27117919261641554,0,0.0,0.0,0.0
6604,0.27167328697976006,0,0.0,0.0,0.0
6605,0.2759338697646654,0,0.0,0.0,0.0
6606,0.28226013455333154,0,0.0,0.0,0.0
6607,0.281624625346109,0,0.0,0.0,0.0
6608,0.27266567791184027,0,0.0,0.0,0.0
6609,0.2819008884206592,0,0.0,0.0,0.0
6610,0.26866411842904414,0,0.0,0.0,0.0
6611,0.27310372545086553,0,0.0,0.0,0.0
6612,0.27310372545086553,0,0.0,0.0,0.0
6613,0.28268551870611364,0,0.0,0.0,0.0
6614,0.27172927923832124,0,0.0,0.0,0.0
6615,0.2697186858619677,0,0.0,0.0,0.0
6616,0.26653582404257714,0,0.0,0.0,0.0
6617,0.27151573775228033,0,0.0,0.0,0.0
6618,0.26374233896930976,0,0.0,0.0,0.0
6619,0.26421608271338487,0,0.0,0.0,0.0
6620,0.2722545192794109,0,0.0,0.0,0.0
6621,0.26986136177904796,0,0.0,0.0,0.0
6622,0.266024854960109,0,0.0,0.0,0.0
6623,0.2633853957876583,0,0.0,0.0,0.0
6624,0.2659949152394935,0,0.0,0.0,0.0
6625,0.2630665741176942,0,0.0,0.0,0.0
6626,0.25987106732779003,0,0.0,0.0,0.0
6627,0.278078030332664,0,0.0,0.0,0.0
6628,0.2662011247998137,0,0.0,0.0,0.0
6629,0.2631153714290856,0,0.0,0.0,0.0
6630,0.25164648247426247,0,0.0,0.0,0.0
6631,0.27191332131486423,0,0.0,0.0,0.0
6632,0.27227258123867437,0,0.0,0.0,0.0
6633,0.27573269750941853,0,0.0,0.0,0.0
6634,0.25965875522674436,0,0.0,0.0,0.0
6635,0.28057316971888147,0,0.0,0.0,0.0
6636,0.2746717444725064,0,0.0,0.0,0.0
6637,0.2762866482895713,0,0.0,0.0,0.0
6638,0.2749171119869831,0,0.0,0.0,0.0
6639,0.26528534868467535,0,0.0,0.0,0.0
6640,0.26212442997373825,0,0.0,0.0,0.0
6641,0.2542656059757499,0,0.0,0.0,0.0
6642,0.2545418690503001,0,0.0,0.0,0.0
6643,0.25425583244954664,0,0.0,0.0,0.0
6644,0.24789502933365892,0,0.0,0.0,0.0
6645,0.2661047603998397,0,0.0,0.0,0.0
6646,0.28393090864811676,0,0.0,0.0,0.0
6647,0.25143494552725865,0,0.0,0.0,0.0
6648,0.25206989184445006,0,0.0,0.0,0.0
6649,0.2451050808344813,0,0.0,0.0,0.0
6650,0.2720235758714391,0,0.0,0.0,0.0
6651,0.25644390665252437,0,0.0,0.0,0.0
6652,0.2628053742594766,0,0.0,0.0,0.0
6653,0.2597671879773311,0,0.0,0.0,0.0
6654,0.257321088575006,0,0.0,0.0,0.0
6655,0.263326127228532,0,0.0,0.0,0.0
6656,0.25396184752211837,0,0.0,0.0,0.0
6657,0.23589717366357804,0,0.0,0.0,0.0
6658,0.2538406730105901,0,0.0,0.0,0.0
6659,0.25122108745093474,0,0.0,0.0,0.0
6660,0.23227799971831065,0,0.0,0.0,0.0
6661,0.24401585732256265,0,0.0,0.0,0.0
6662,0.2507630078735559,0,0.0,0.0,0.0
6663,0.23049640179986747,0,0.0,0.0,0.0
6664,0.24164327755672882,0,0.0,0.0,0.0
6665,0.2568788592927356,0,0.0,0.0,0.0
6666,0.2448861793831979,0,0.0,0.0,0.0
6667,0.24819157200500935,0,0.0,0.0,0.0
6668,0.25109229853219095,0,0.0,0.0,0.0
6669,0.25155443963074375,0,0.0,0.0,0.0
6670,0.24168275038157397,0,0.0,0.0,0.0
6671,0.24723727043394136,0,0.0,0.0,0.0
6672,0.24732265709175114,0,0.0,0.0,0.0
6673,0.25684431106618744,0,0.0,0.0,0.0
6674,0.2531006515104257,0,0.0,0.0,0.0
6675,0.24789240956072778,0,0.0,0.0,0.0
6676,0.24211441514205323,0,0.0,0.0,0.0
6677,0.2392997938173107,0,0.0,0.0,0.0
6678,0.24498501345488136,0,0.0,0.0,0.0
6679,0.24698431950714594,0,0.0,0.0,0.0
6680,0.2364189542450476,0,0.0,0.0,0.0
6681,0.23486001643707538,0,0.0,0.0,0.0
6682,0.2328681554197431,0,0.0,0.0,0.0
6683,0.22909090738482013,0,0.0,0.0,0.0
6684,0.24136281847495678,0,0.0,0.0,0.0
6685,0.2414221240096882,0,0.0,0.0,0.0
6686,0.25109229853219095,0,0.0,0.0,0.0
6687,0.2405254908806625,0,0.0,0.0,0.0
6688,0.22965421685385,0,0.0,0.0,0.0
6689,0.24516578356544994,0,0.0,0.0,0.0
6690,0.21498877376773043,0,0.0,0.0,0.0
6691,0.21831169732370956,0,0.0,0.0,0.0
6692,0.2090925544125945,0,0.0,0.0,0.0
6693,0.22144079415251638,0,0.0,0.0,0.0
6694,0.2070182682231909,0,0.0,0.0,0.0
6695,0.22348416719056696,0,0.0,0.0,0.0
6696,0.21084886839484213,0,0.0,0.0,0.0
6697,0.21379354422922878,0,0.0,0.0,0.0
6698,0.2210666865520847,0,0.0,0.0,0.0
6699,0.21305272438833617,0,0.0,0.0,0.0
6700,0.2141484359423978,0,0.0,0.0,0.0
6701,0.20925073397255084,0,0.0,0.0,0.0
6702,0.1996992290579004,0,0.0,0.0,0.0
6703,0.20105338574756765,0,0.0,0.0,0.0
6704,0.1978242769875132,0,0.0,0.0,0.0
6705,0.20681384408844436,0,0.0,0.0,0.0
6706,0.18666106687452144,0,0.0,0.0,0.0
6707,0.1983429343454208,0,0.0,0.0,0.0
6708,0.18030282353047372,0,0.0,0.0,0.0
6709,0.16801227011332248,0,0.0,0.0,0.0
6710,0.18733816831855765,0,0.0,0.0,0.0
6711,0.16603779236378818,0,0.0,0.0,0.0
6712,0.16626314854786212,0,0.0,0.0,0.0
6713,0.1483046776853984,0,0.0,0.0,0.0
6714,0.16110455379583558,0,0.0,0.0,0.0
6715,0.14062801318300325,0,0.0,0.0,0.0
6716,0.14229872512491687,0,0.0,0.0,0.0
6717,0.14895035941298562,0,0.0,0.0,0.0
6718,0.1625615274610926,0,0.0,0.0,0.0
6719,0.1545228611667397,0,0.0,0.0,0.0
6720,0.1684558897590698,0,0.0,0.0,0.0
6721,0.16105516753023688,0,0.0,0.0,0.0
6722,0.1678095698057424,0,0.0,0.0,0.0
6723,0.1623573203046356,0,0.0,0.0,0.0
6724,0.1482816706352969,0,0.0,0.0,0.0
6725,0.15065866597680322,0,0.0,0.0,0.0
6726,0.15627845476078242,0,0.0,0.0,0.0
6727,0.15173891460696814,0,0.0,0.0,0.0
6728,0.1659369528664146,0,0.0,0.0,0.0
6729,0.165475117854338,0,0.0,0.0,0.0
6730,0.15447327884797796,0,0.0,0.0,0.0
6731,0.1770011752235056,0,0.0,0.0,0.0
6732,0.1634034716102436,0,0.0,0.0,0.0
6733,0.16149137395092078,0,0.0,0.0,0.0
6734,0.1514704249721921,0,0.0,0.0,0.0
6735,0.1654860170102181,0,0.0,0.0,0.0
6736,0.1557344922404651,0,0.0,0.0,0.0
6737,0.1499037495478158,0,0.0,0.0,0.0
6738,0.16156152201569166,0,0.0,0.0,0.0
6739,0.14980846519910124,0,0.0,0.0,0.0
6740,0.15436099370607764,0,0.0,0.0,0.0
6741,0.14808739505161667,0,0.0,0.0,0.0
6742,0.150867842479053,0,0.0,0.0,0.0
6743,0.17084263240132722,0,0.0,0.0,0.0
6744,0.18252300517223488,0,0.0,0.0,0.0
6745,0.1854961564823437,0,0.0,0.0,0.0
6746,0.1765648056976088,0,0.0,0.0,0.0
6747,0.1864508404634185,0,0.0,0.0,0.0
6748,0.18904087488771093,0,0.0,0.0,0.0
6749,0.18502459741568658,0,0.0,0.0,0.0
6750,0.18475018834623272,0,0.0,0.0,0.0
6751,0.1914654360148818,0,0.0,0.0,0.0
6752,0.18217395779213202,0,0.0,0.0,0.0
6753,0.22062276470916256,0,0.0,0.0,0.0
6754,0.23846628576595164,0,0.0,0.0,0.0
6755,0.2569184297499545,0,0.0,0.0,0.0
6756,0.26572704930343505,0,0.0,0.0,0.0
6757,0.26237456985161134,0,0.0,0.0,0.0
6758,0.2689719868035093,0,0.0,0.0,0.0
6759,0.27463572617035986,0,0.0,0.0,0.0
6760,0.2688395565721584,0,0.0,0.0,0.0
6761,0.2657984108281314,0,0.0,0.0,0.0
6762,0.2654870771203347,0,0.0,0.0,0.0
6763,0.2772946294409775,0,0.0,0.0,0.0
6764,0.27791330204170417,0,0.0,0.0,0.0
6765,0.2846137153232349,0,0.0,0.0,0.0
6766,0.2723831240648241,0,0.0,0.0,0.0
6767,0.14076764883465637,0,0.0,0.0,0.0
6768,0.09014263356439516,half,0.0,0.0,0.0
6769,0.11358792609206256,close,0.0,0.0,0.0
6770,0.09524940340028054,close,0.0,0.0,0.0
6771,0.12130245809377571,half,0.0,0.0,0.0
6772,0.16827935478978023,half,0.0,0.0,0.0
6773,0.182956216652357,half,0.0,0.0,0.0
6774,0.16238090839386146,half,0.0,0.0,0.0
6775,0.2059770402776353,half,0.0,0.0,0.0
6776,0.1988154613539995,half,0.0,0.0,0.0
6777,0.25993453574593284,0,0.0,0.0,0.0
6778,0.27120112950307373,0,0.0,0.0,0.0
6779,0.27715007604157116,0,0.0,0.0,0.0
6780,0.25899569241915577,0,0.0,0.0,0.0
6781,0.2621081996878791,0,0.0,0.0,0.0
6782,0.262105013242568,0,0.0,0.0,0.0
6783,0.253826198154766,0,0.0,0.0,0.0
6784,0.2688956934736528,0,0.0,0.0,0.0
6785,0.2628053742594766,0,0.0,0.0,0.0
6786,0.2570426635401708,0,0.0,0.0,0.0
6787,0.25993453574593284,0,0.0,0.0,0.0
6788,0.2628053742594766,0,0.0,0.0,0.0
6789,0.26869734099966935,0,0.0,0.0,0.0
6790,0.27562132969726016,0,0.0,0.0,0.0
6791,0.28092992957650087,0,0.0,0.0,0.0
6792,0.242100004789009,0,0.0,0.0,0.0
6793,0.20503895373321274,0,0.0,0.0,0.0
6794,0.20216286412209714,0,0.0,0.0,0.0
6795,0.2227229778091472,0,0.0,0.0,0.0
6796,0.2145783410852406,0,0.0,0.0,0.0
6797,0.20225743631479412,0,0.0,0.0,0.0
6798,0.21807411624633805,0,0.0,0.0,0.0
6799,0.20225366695879707,0,0.0,0.0,0.0
6800,0.2054999189936948,0,0.0,0.0,0.0
6801,0.22759025183569045,0,0.0,0.0,0.0
6802,0.2274922309643248,0,0.0,0.0,0.0
6803,0.2271549177933467,0,0.0,0.0,0.0
6804,0.22410985044523188,0,0.0,0.0,0.0
6805,0.22363667429741124,0,0.0,0.0,0.0
6806,0.21305108857693025,0,0.0,0.0,0.0
6807,0.2083494150724742,0,0.0,0.0,0.0
6808,0.19095951708793335,0,0.0,0.0,0.0
6809,0.202583316162875,0,0.0,0.0,0.0
6810,0.20225366695879707,0,0.0,0.0,0.0
6811,0.19726910259693514,0,0.0,0.0,0.0
6812,0.2085944369519364,0,0.0,0.0,0.0
6813,0.20596403061056623,0,0.0,0.0,0.0
6814,0.20686159066180837,0,0.0,0.0,0.0
6815,0.20345171310262722,0,0.0,0.0,0.0
6816,0.19773547254070276,0,0.0,0.0,0.0
6817,0.2057976396477929,0,0.0,0.0,0.0
6818,0.20089993767794595,0,0.0,0.0,0.0
6819,0.1988154613539995,0,0.0,0.0,0.0
6820,0.20350606317859127,0,0.0,0.0,0.0
6821,0.21444516318615134,0,0.0,0.0,0.0
6822,0.18807414829312818,0,0.0,0.0,0.0
6823,0.19844498451445292,0,0.0,0.0,0.0
6824,0.18295255181585535,0,0.0,0.0,0.0
6825,0.1984184137188096,0,0.0,0.0,0.0
6826,0.18273618676419345,0,0.0,0.0,0.0
6827,0.20679069231237307,0,0.0,0.0,0.0
6828,0.1950068085682682,0,0.0,0.0,0.0
6829,0.18897014545351176,0,0.0,0.0,0.0
6830,0.200665525292727,0,0.0,0.0,0.0
6831,0.19703568883983308,0,0.0,0.0,0.0
6832,0.1969488264478181,0,0.0,0.0,0.0
6833,0.20351094450526286,0,0.0,0.0,0.0
6834,0.2044279545154158,0,0.0,0.0,0.0
6835,0.20645207195457754,0,0.0,0.0,0.0
6836,0.1900653645635445,0,0.0,0.0,0.0
6837,0.19496306653339146,0,0.0,0.0,0.0
6838,0.18868837417496656,0,0.0,0.0,0.0
6839,0.2023839124397432,0,0.0,0.0,0.0
6840,0.19955567877585495,0,0.0,0.0,0.0
6841,0.20478133604308113,0,0.0,0.0,0.0
6842,0.19871481469202965,0,0.0,0.0,0.0
6843,0.2020133502267602,0,0.0,0.0,0.0
6844,0.20683012849719862,0,0.0,0.0,0.0
6845,0.21079335119404313,0,0.0,0.0,0.0
6846,0.19834433785248307,0,0.0,0.0,0.0
6847,0.19804825133129839,0,0.0,0.0,0.0
6848,0.1913096869546641,0,0.0,0.0,0.0
6849,0.19725245569308775,0,0.0,0.0,0.0
6850,0.18640980078476888,0,0.0,0.0,0.0
6851,0.20618534323887827,0,0.0,0.0,0.0
6852,0.19462763900757418,0,0.0,0.0,0.0
6853,0.21317566428445786,0,0.0,0.0,0.0
6854,0.21127858728554766,0,0.0,0.0,0.0
6855,0.20050642827764636,0,0.0,0.0,0.0
6856,0.18636718673472263,0,0.0,0.0,0.0
6857,0.20891155608774292,0,0.0,0.0,0.0
6858,0.19547351650309447,0,0.0,0.0,0.0
6859,0.18861875328591202,0,0.0,0.0,0.0
6860,0.18897014545351176,0,0.0,0.0,0.0
6861,0.1984184137188096,0,0.0,0.0,0.0
6862,0.198258474088585,0,0.0,0.0,0.0
6863,0.20407975877212764,0,0.0,0.0,0.0
6864,0.21248863020504788,0,0.0,0.0,0.0
6865,0.19122887400040706,0,0.0,0.0,0.0
6866,0.20148105220161944,0,0.0,0.0,0.0
6867,0.21009947831538536,0,0.0,0.0,0.0
6868,0.21218880006103952,0,0.0,0.0,0.0
6869,0.2011478633645932,0,0.0,0.0,0.0
6870,0.1927641202054574,0,0.0,0.0,0.0
6871,0.19155795294345293,0,0.0,0.0,0.0
6872,0.20366711436908702,0,0.0,0.0,0.0
6873,0.19106172031953278,0,0.0,0.0,0.0
6874,0.19834433785248307,0,0.0,0.0,0.0
6875,0.20557835236816252,0,0.0,0.0,0.0
6876,0.20654567043291083,0,0.0,0.0,0.0
6877,0.21290528279271165,0,0.0,0.0,0.0
6878,0.21052197692430813,0,0.0,0.0,0.0
6879,0.20645337914139494,0,0.0,0.0,0.0
6880,0.20891155608774292,0,0.0,0.0,0.0
6881,0.19245972618508067,0,0.0,0.0,0.0
6882,0.22153170872605554,0,0.0,0.0,0.0
6883,0.22153170872605554,0,0.0,0.0,0.0
6884,0.22012568817596703,0,0.0,0.0,0.0
6885,0.21179855322640043,0,0.0,0.0,0.0
6886,0.212219213689106,0,0.0,0.0,0.0
6887,0.20775454917457353,0,0.0,0.0,0.0
6888,0.21800931950297947,0,0.0,0.0,0.0
6889,0.21837683946623254,0,0.0,0.0,0.0
6890,0.23178747252840204,0,0.0,0.0,0.0
6891,0.21962193862773915,0,0.0,0.0,0.0
6892,0.22336890278125837,0,0.0,0.0,0.0
6893,0.21436519247229024,0,0.0,0.0,0.0
6894,0.20975972955594063,0,0.0,0.0,0.0
6895,0.20591278179768452,0,0.0,0.0,0.0
6896,0.20654567043291083,0,0.0,0.0,0.0
6897,0.2036242479008586,0,0.0,0.0,0.0
6898,0.20617602332553986,0,0.0,0.0,0.0
6899,0.21445748376380613,0,0.0,0.0,0.0
6900,0.20878050969133036,0,0.0,0.0,0.0
6901,0.21351226951870533,0,0.0,0.0,0.0
6902,0.19823872700484482,0,0.0,0.0,0.0
6903,0.21149820792078508,0,0.0,0.0,0.0
6904,0.1976786042239274,0,0.0,0.0,0.0
6905,0.19912306578506986,0,0.0,0.0,0.0
6906,0.1980982100292963,0,0.0,0.0,0.0
6907,0.20752819359516644,0,0.0,0.0,0.0
6908,0.2098455933198387,0,0.0,0.0,0.0
6909,0.19804876661143864,0,0.0,0.0,0.0
6910,0.20648004261278735,0,0.0,0.0,0.0
6911,0.23311672072580975,0,0.0,0.0,0.0
6912,0.20084070968491607,0,0.0,0.0,0.0
6913,0.21266059890430808,0,0.0,0.0,0.0
6914,0.21003045325869987,0,0.0,0.0,0.0
6915,0.20681128728660808,0,0.0,0.0,0.0
6916,0.22134235169040728,0,0.0,0.0,0.0
6917,0.20054553664411368,0,0.0,0.0,0.0
6918,0.21998158363442183,0,0.0,0.0,0.0
6919,0.21371623300035947,0,0.0,0.0,0.0
6920,0.23221816704875126,0,0.0,0.0,0.0
6921,0.20608373203402397,0,0.0,0.0,0.0
6922,0.22363931804840417,0,0.0,0.0,0.0
6923,0.22363399802536763,0,0.0,0.0,0.0
6924,0.22293859795805865,0,0.0,0.0,0.0
6925,0.20860717891399044,0,0.0,0.0,0.0
6926,0.22048921315443612,0,0.0,0.0,0.0
6927,0.22391784604546716,0,0.0,0.0,0.0
6928,0.2027568740641748,0,0.0,0.0,0.0
6929,0.2226177557119909,0,0.0,0.0,0.0
6930,0.2267721734099526,0,0.0,0.0,0.0
6931,0.21746535230335926,0,0.0,0.0,0.0
6932,0.2106025195933478,0,0.0,0.0,0.0
6933,0.2111962734123422,0,0.0,0.0,0.0
6934,0.217444321202393,0,0.0,0.0,0.0
6935,0.22667415253858697,0,0.0,0.0,0.0
6936,0.21775688844518656,0,0.0,0.0,0.0
6937,0.20046120213316343,0,0.0,0.0,0.0
6938,0.22544629018294027,0,0.0,0.0,0.0
6939,0.22353512918163873,0,0.0,0.0,0.0
6940,0.22318940395505238,0,0.0,0.0,0.0
6941,0.22055323187748327,0,0.0,0.0,0.0
6942,0.208361735650129,0,0.0,0.0,0.0
6943,0.21436519247229024,0,0.0,0.0,0.0
6944,0.2160640449433866,0,0.0,0.0,0.0
6945,0.213470789736498,0,0.0,0.0,0.0
6946,0.22951172847415283,0,0.0,0.0,0.0
6947,0.22643455955862568,0,0.0,0.0,0.0
6948,0.22055323187748327,0,0.0,0.0,0.0
6949,0.2290707316361948,0,0.0,0.0,0.0
6950,0.22316527635238165,0,0.0,0.0,0.0
6951,0.2349520593173372,0,0.0,0.0,0.0
6952,0.23253030767230282,0,0.0,0.0,0.0
6953,0.22856802537917942,0,0.0,0.0,0.0
6954,0.2207510857926916,0,0.0,0.0,0.0
6955,0.21905206716888637,0,0.0,0.0,0.0
6956,0.2418513203697068,0,0.0,0.0,0.0
6957,0.22096300288510476,0,0.0,0.0,0.0
6958,0.24006841472541868,0,0.0,0.0,0.0
6959,0.22606845711319715,0,0.0,0.0,0.0
6960,0.23221816704875126,0,0.0,0.0,0.0
6961,0.23825610382815646,0,0.0,0.0,0.0
6962,0.23841163535344523,0,0.0,0.0,0.0
6963,0.23552050104920824,0,0.0,0.0,0.0
6964,0.23730091250184224,0,0.0,0.0,0.0
6965,0.22626946715293725,0,0.0,0.0,0.0
6966,0.2323158872397681,0,0.0,0.0,0.0
6967,0.22667415253858697,0,0.0,0.0,0.0
6968,0.22896145055692024,0,0.0,0.0,0.0
6969,0.23542400152340184,0,0.0,0.0,0.0
6970,0.23542400152340184,0,0.0,0.0,0.0
6971,0.2291759537333511,0,0.0,0.0,0.0
6972,0.24130532920454426,0,0.0,0.0,0.0
6973,0.22633683936760884,0,0.0,0.0,0.0
6974,0.2350572814144935,0,0.0,0.0,0.0
6975,0.2419630034588072,0,0.0,0.0,0.0
6976,0.22916894167236346,0,0.0,0.0,0.0
6977,0.23700795584508944,0,0.0,0.0,0.0
6978,0.24021327496051026,0,0.0,0.0,0.0
6979,0.22923521736597274,0,0.0,0.0,0.0
6980,0.23675076620341587,0,0.0,0.0,0.0
6981,0.23481022749716596,0,0.0,0.0,0.0
6982,0.23525926088653965,0,0.0,0.0,0.0
6983,0.23826206876046924,0,0.0,0.0,0.0
6984,0.23070236173620678,0,0.0,0.0,0.0
6985,0.24733696353233164,0,0.0,0.0,0.0
6986,0.2463330451861378,0,0.0,0.0,0.0
6987,0.21955594843639484,0,0.0,0.0,0.0
6988,0.23635734690803925,0,0.0,0.0,0.0
6989,0.2366828184213597,0,0.0,0.0,0.0
6990,0.228722404238032,0,0.0,0.0,0.0
6991,0.23920084516360557,0,0.0,0.0,0.0
6992,0.21292340353474826,0,0.0,0.0,0.0
6993,0.14031469986168082,half,0.0,0.0,0.0
6994,0.13537902471706137,half,0.0,0.0,0.0
6995,0.1134551307363261,close,0.0,0.0,0.0
6996,0.12160431076592015,close,0.0,0.0,0.0
6997,0.1332240329614407,close,0.0,0.0,0.0
6998,0.15771812337904773,half,0.0,0.0,0.0
6999,0.17161510274952246,half,0.0,0.0,0.0
7000,0.1703643195622353,half,0.0,0.0,0.0
7001,0.18177984344464174,half,0.0,0.0,0.0
7002,0.2193521174176404,half,0.0,0.0,0.0
7003,0.20708390764361223,half,0.0,0.0,0.0
7004,0.21390826322349088,half,0.0,0.0,0.0
7005,0.19666112595049767,0,0.0,0.0,0.0
7006,0.22055323187748327,0,0.0,0.0,0.0
7007,0.22215979305706374,0,0.0,0.0,0.0
7008,0.22643455955862568,0,0.0,0.0,0.0
7009,0.21951196045800414,0,0.0,0.0,0.0
7010,0.2292666618633803,0,0.0,0.0,0.0
7011,0.2248881642108454,0,0.0,0.0,0.0
7012,0.21714687022913623,0,0.0,0.0,0.0
7013,0.22835450268155985,0,0.0,0.0,0.0
7014,0.2248881642108454,0,0.0,0.0,0.0
7015,0.22215979305706374,0,0.0,0.0,0.0
7016,0.22329462605220868,0,0.0,0.0,0.0
7017,0.22055323187748327,0,0.0,0.0,0.0
7018,0.22643455955862568,0,0.0,0.0,0.0
7019,0.22696497030778895,0,0.0,0.0,0.0
7020,0.22762955838557078,0,0.0,0.0,0.0
7021,0.22916894167236346,0,0.0,0.0,0.0
7022,0.22633683936760884,0,0.0,0.0,0.0
7023,0.22643455955862568,0,0.0,0.0,0.0
7024,0.23693995818387265,0,0.0,0.0,0.0
7025,0.22804112073820615,0,0.0,0.0,0.0
7026,0.22055323187748327,0,0.0,0.0,0.0
7027,0.2295220027232922,0,0.0,0.0,0.0
7028,0.2350572814144935,0,0.0,0.0,0.0
7029,0.23540333040443462,0,0.0,0.0,0.0
7030,0.21827184662574753,0,0.0,0.0,0.0
7031,0.22643455955862568,0,0.0,0.0,0.0
7032,0.21445748376380613,0,0.0,0.0,0.0
7033,0.23242715858178503,0,0.0,0.0,0.0
7034,0.23565865898076765,0,0.0,0.0,0.0
7035,0.2386114456937284,0,0.0,0.0,0.0
7036,0.23434569988602,0,0.0,0.0,0.0
7037,0.2319028339409494,0,0.0,0.0,0.0
7038,0.23862605578597995,0,0.0,0.0,0.0
7039,0.23399965089607885,0,0.0,0.0,0.0
7040,0.22855365868955874,0,0.0,0.0,0.0
7041,0.2295220027232922,0,0.0,0.0,0.0
7042,0.23565865898076765,0,0.0,0.0,0.0
7043,0.2337720572486278,0,0.0,0.0,0.0
7044,0.23221816704875126,0,0.0,0.0,0.0
7045,0.2336536019061377,0,0.0,0.0,0.0
7046,0.2352907053839472,0,0.0,0.0,0.0
7047,0.23472346604618843,0,0.0,0.0,0.0
7048,0.23263615011481883,0,0.0,0.0,0.0
7049,0.24889263356216995,0,0.0,0.0,0.0
7050,0.24047429431580392,0,0.0,0.0,0.0
7051,0.22353512918163873,0,0.0,0.0,0.0
7052,0.22318940395505238,0,0.0,0.0,0.0
7053,0.24889263356216995,0,0.0,0.0,0.0
7054,0.2431616970517483,0,0.0,0.0,0.0
7055,0.24416907957950285,0,0.0,0.0,0.0
7056,0.24634023009354727,0,0.0,0.0,0.0
7057,0.2551348356801565,0,0.0,0.0,0.0
7058,0.2565756718595363,0,0.0,0.0,0.0
7059,0.2504112816974894,0,0.0,0.0,0.0
7060,0.2534211003420449,0,0.0,0.0,0.0
7061,0.253457582719114,0,0.0,0.0,0.0
7062,0.26270096053623804,0,0.0,0.0,0.0
7063,0.2566534838154759,0,0.0,0.0,0.0
7064,0.24438723817692243,0,0.0,0.0,0.0
7065,0.2565756718595363,0,0.0,0.0,0.0
7066,0.26694066674115746,0,0.0,0.0,0.0
7067,0.2605757055098219,0,0.0,0.0,0.0
7068,0.26270096053623804,0,0.0,0.0,0.0
7069,0.2644756184906746,0,0.0,0.0,0.0
7070,0.2672522920054792,0,0.0,0.0,0.0
7071,0.2564587584182515,0,0.0,0.0,0.0
7072,0.253457582719114,0,0.0,0.0,0.0
7073,0.25931338807203974,0,0.0,0.0,0.0
